2405	Erweiterbarkeit, Kooperation, Foderation von Datenbanksystemen	1991	BTW	Hans-Jorg Schek,Gerhard Weikum
2406	2PC Agent Method: Achieving Serializability in Presence of Failures in a Heterogeneous Multidatabase	1990	PARBASE	Antoni Wolski,Jari Veijalainen
2407	Locality Preserving Dictionaries: Theory and Application to Clustering in Databases	1999	PODS	Vijayshankar Raman
2408	Storing and Querying XML Data using an RDMBS	1999	IEEE Data Eng. Bull.	Daniela Florescu,Donald Kossmann
2409	Accurate Modeling of the Hybrid Hash Join Algorithm	1994	SIGMETRICS	Jignesh M. Patel,Michael J. Carey,Mary K. Vernon
2410	Managing Semantic Heterogeneity with Production Rules and Persistent Queues	1993	VLDB	Stefano Ceri,Jennifer Widom
2411	Simple Rational Guidance for Chopping Up Transactions	1992	SIGMOD Conference	Dennis Shasha,Eric Simon,Patrick Valduriez
2412	Using Differential Techniques to Efficiently Support Transaction Time	1993	VLDB J.	Christian S. Jensen,Leo Mark,Nick Roussopoulos,Timos K. Sellis
2413	An Approach to Resolving Semantic Heterogenity in a Federation of Autonomous, Heterogeneous Database Systems	1993	Int. J. Cooperative Inf. Syst.	Joachim Hammer,Dennis McLeod
2414	A Classification Algorithm for Supporting Object-Oriented Views	1994	CIKM	Elke A. Rundensteiner
2415	Query Processing for Moving Objects with Space-Time Grid Storage Model	2002	Mobile Data Management	Hae Don Chon,Divyakant Agrawal,Amr El Abbadi
2416	ROCK: A Robust Clustering Algorithm for Categorical Attributes	2000	Inf. Syst.	Sudipto Guha,Rajeev Rastogi,Kyuseok Shim
2417	Replicated Databases: concepts, Architectures and Techniques	1998	Networking and Information Systems	Esther Pacitti,Patrick Valduriez
2418	Reliable Transaction Execution in Multidatabase Systems	1991	RIDE-IMS	Ken Barker,M. Tamer Ozsu
2419	Chabot: Retrieval from a Relational Database of Images	1995	IEEE Computer	Virginia E. Ogle,Michael Stonebraker
2420	Solving Local Cost Estimation Problem for Global Query Optimization in Multidatabase Systems	1998	Distributed and Parallel Databases	Qiang Zhu,Per-Ake Larson
2421	Generalizing Conjunctive Query Containment for View Maintenance and Integrity Constraint Verification (Abstract)	1992	Workshop on Deductive Databases, JICSLP	Ashish Gupta,Jeffrey D. Ullman
2422	Using Heterogeneous Equivalences for Query Rewriting in Multidatabase Systems	1995	CoopIS	Daniela Florescu,Louiqa Raschid,Patrick Valduriez
2423	Parallel Query Processing Strategies for Object-oriented Temporal Databases	1996	PDIS	Soon J. Hyun,Stanley Y. W. Su
2424	Issues in Operation Flow Management for Long-Running Acivities	1993	IEEE Data Eng. Bull.	Umeshwar Dayal,Ming-Chien Shan
2425	Information Source Tracking Method: Efficiency Issues	1995	IEEE Trans. Knowl. Data Eng.	Fereidoon Sadri
2426	Transactional Workflow Management in Distributed Systems (Invited Paper)	1994	ADBIS	Marek Rusinkiewicz,Amit P. Sheth
2427	The MultiView OODB View System: Design and Implementation	1996	TAPOS	Harumi A. Kuno,Elke A. Rundensteiner
2428	Merging Ranks from Heterogeneous Internet Sources	1997	VLDB	Luis Gravano,Hector Garcia-Molina
2429	On the Relative Cost of Sampling for Join Selectivity Estimation	1994	PODS	Peter J. Haas,Jeffrey F. Naughton,Arun N. Swami
2430	Volcano - An Extensible and Parallel Query Evaluation System	1994	IEEE Trans. Knowl. Data Eng.	Goetz Graefe
2431	Predictive Load Control for Flexible Buffer Allocation	1991	VLDB	Christos Faloutsos,Raymond T. Ng,Timos K. Sellis
2432	Chronological Scheduling of Transactions with Temporal Dependencies	1994	VLDB J.	Dimitrios Georgakopoulos,Marek Rusinkiewicz,Witold Litwin
2433	Stream Processing: Temporal Query Processing and Optimization	1993	Temporal Databases	T. Y. Cliff Leung,Richard R. Muntz
2434	Small Materialized Aggregates: A Light Weight Index Structure for Data Warehousing	1998	VLDB	Guido Moerkotte
2435	Proclamation-Based Model for Cooperating Transactions	1992	VLDB	H. V. Jagadish,Oded Shmueli
2436	Fast High-Dimensional Data Search in Incomplete Databases	1998	VLDB	Beng Chin Ooi,Cheng Hian Goh,Kian-Lee Tan
2437	The Use of Information Capacity in Schema Integration and Translation	1993	VLDB	Renee J. Miller,Yannis E. Ioannidis,Raghu Ramakrishnan
2438	Flexible Relation: An Approach for Integrating Data from Multiple, Possibly Inconsistent Databases	1995	ICDE	Shailesh Agarwal,Arthur M. Keller,Gio Wiederhold,Krishna Saraswat
2439	A Performance Comparison of the Rete and TREAT Algorithms for Testing Database Rule Conditions	1992	ICDE	Yu-Wang Wang,Eric N. Hanson
2440	Efficient Global Transaction Management in Multidatabase Systems	1993	DASFAA	Sharad Mehrotra,Rajeev Rastogi,Yuri Breitbart,Henry F. Korth,Abraham Silberschatz
2441	Histogram-Based Approximation of Set-Valued Query-Answers	1999	VLDB	Yannis E. Ioannidis,Viswanath Poosala
2442	Spatial Indexing: Past and Future	1993	IEEE Data Eng. Bull.	Hongjun Lu,Beng Chin Ooi
2443	Management of Interdependent Data: Specifying Dependency and Consistency Requirements	1990	Workshop on the Management of Replicated Data	Amit P. Sheth,Marek Rusinkiewicz
2444	Data Warehouse Maintenance under Concurrent Schema and Data Updates	1999	ICDE	Xin Zhang,Elke A. Rundensteiner
2445	Spatial and Temporal Content-Based Access to Hypervideo Databases	1998	VLDB J.	Haitao Jiang,Ahmed K. Elmagarmid
2446	A Transactional Nested Process Management System	1996	ICDE	Qiming Chen,Umeshwar Dayal
2447	Temporal Databases - Status and Research Directions	1990	SIGMOD Record	Richard T. Snodgrass
2448	On Extending the XML Engine with Query-Processing Capabilities	2000	ADL	Klemens Bohm
2449	Incremental Maintenance of Materialized Object-Oriented Views in MultiView: Strategies and Performance Evaluation	1998	IEEE Trans. Knowl. Data Eng.	Harumi A. Kuno,Elke A. Rundensteiner
2450	On the Propagation of Errors in the Size of Join Results	1991	SIGMOD Conference	Yannis E. Ioannidis,Stavros Christodoulakis
2451	Phoenix: Making Applications Robust	1999	SIGMOD Conference	Roger S. Barga,David B. Lomet
2452	Multidatabase Query Optimization: Issues and Solutions	1993	RIDE-IMS	Hongjun Lu,Beng Chin Ooi,Cheng Hian Goh
2453	Efficient Management of Materialized Generalized Transitive Closure in Centralized and Parallel Environments	1992	IEEE Trans. Knowl. Data Eng.	Keh-Chang Guh,Clement T. Yu
2454	Access Support Relations: An Indexing Method for Object Bases	1992	Inf. Syst.	Alfons Kemper,Guido Moerkotte
2455	Implementation and Analysis of a Parallel Collection Query Language	1996	VLDB	Dan Suciu
2456	Modeling Physical Systems by Complex Structural Objects and Complex Functional Objects	1990	EDBT	Shamkant B. Navathe,Aloysius Cornelio
2457	A Scientific Multimedia Database System for Polymer Science Experiments	1996	SSDBM	Taekyong Lee,Tolga Bozkaya,Huang-Cheng Kuo,Gultekin Ozsoyoglu,Z. Meral Ozsoyoglu
2458	Query Processing Techniques for Multiversion Access Methods	1996	VLDB	Jochen Van den Bercken,Bernhard Seeger
2459	Slim-Trees: High Performance Metric Trees Minimizing Overlap Between Nodes	2000	EDBT	Caetano Traina Jr,Agma J. M. Traina,Bernhard Seeger,Christos Faloutsos
2460	OPT++: An Object-Oriented Implementation for Extensible Database Query Optimization	1999	VLDB J.	Navin Kabra,David J. DeWitt
2461	An Overview of the Object-Protocol Model (OPM) and OPM Data Management Tools	1995	Inf. Syst.	I-Min A. Chen,Victor M. Markowitz
2462	An Analysis of Web Documents Retrieved and Viewed	2003	International Conference on Internet Computing	Bernard J. Jansen,Amanda Spink
2463	On the Update of Term Weights in Dynamic Information Retrieval Systems	1995	CIKM	Charles L. Viles,James C. French
2464	A Probabilistic Framework for Vague Queries and Imprecise Information in Databases	1990	VLDB	Norbert Fuhr
2465	Index Organization for Multimedia Database Systems	1995	ACM Comput. Surv.	Alistair Moffat,Justin Zobel
2466	Retrieval of Complex Objects Using a Four-Valued Logic	1996	SIGIR	Thomas Rolleke,Norbert Fuhr
2467	Retrieving Spoken Documents by Combining Multiple Index Sources	1996	SIGIR	Gareth J. F. Jones,J. T. Foote,Karen Sparck Jones,S. J. Young
2468	Method Combination For Document Filtering	1996	SIGIR	David A. Hull,Jan O. Pedersen,Hinrich Schutze
2469	Compression of a Set of Correlated Bitmaps	1991	SIGIR	Abraham Bookstein,Shmuel T. Klein
2470	A Probabilistic Relational Model for the Integration of IR and Databases	1993	SIGIR	Norbert Fuhr
2471	A Loosely-Coupled Integration of a Text Retrieval System and an Object-Oriented Database System	1992	SIGIR	W. Bruce Croft,Lisa Ann Smith,Howard R. Turtle
2472	Inverted Files Versus Signature Files for Text Indexing	1998	ACM Trans. Database Syst.	Justin Zobel,Alistair Moffat,Kotagiri Ramamohanarao
2473	Retrieving Records from a Gigabyte of Text on a Mini-Computer Using Statistical Ranking	1990	JASIS	Donna Harman,Gerald Candela
2474	Object-Oriented and Database Concepts for the Design of Networked Information Retrieval Systems	1996	CIKM	Norbert Fuhr
2475	ECLAIR: An Extensible Class Library for Information Retrieval	1992	Comput. J.	David J. Harper,Andrew D. M. Walker
2476	Applying Informetric Characteristics of Databases to IR System File Design, Part I: Informetric Models	1992	Inf. Process. Manage.	Dietmar Wolfram
2477	Integrating Structured Data and Text: A Relational Approach	1997	JASIS	David A. Grossman,Ophir Frieder,David O. Holmes,David C. Roberts
2478	Probabilistic Datalog - A Logic For Powerful Retrieval Methods	1995	SIGIR	Norbert Fuhr
2479	Efficiency of Nested Relational Document Database Systems	1991	VLDB	Justin Zobel,James A. Thom,Ron Sacks-Davis
2480	An Efficient Indexing Technique for Full Text Databases	1992	VLDB	Justin Zobel,Alistair Moffat,Ron Sacks-Davis
2481	Review - Visualization of Retrieved Documents using a Presentation Server	1999	ACM SIGMOD Digital Review	Michael Lesk
2482	A Comparison of Text Retrieval Models	1992	Comput. J.	Howard R. Turtle,W. Bruce Croft
2483	Evaluation of an Inference Network-Based Retrieval Model	1991	ACM Trans. Inf. Syst.	Howard R. Turtle,W. Bruce Croft
2484	Multiprocessor Document Allocation: A Genetic Algorithm Approach	1997	IEEE Trans. Knowl. Data Eng.	Ophir Frieder,Hava T. Siegelmann
2485	Multiprocessor Algorithms for Relational-Database Operators on Hypercube Systems	1990	IEEE Computer	Ophir Frieder
2486	Self-Indexing Inverted Files for Fast Text Retrieval	1996	ACM Trans. Inf. Syst.	Alistair Moffat,Justin Zobel
2487	Inference Networks for Document Retrieval	1990	SIGIR	Howard R. Turtle,W. Bruce Croft
2488	Using Words and Phonetic Strings for Efficient Information Retrieval from Imperfectly Transcribed Spoken Documents	1997	ACM DL	Michael J. Witbrock,Alexander G. Hauptmann
2489	Models for Integrated Information Retrieval and Database Systems	1996	IEEE Data Eng. Bull.	Norbert Fuhr
2490	Effect of Multiple Query Representations on Information Retrieval System Performance	1993	SIGIR	Nicholas J. Belkin,Colleen Cool,W. Bruce Croft,James P. Callan
2491	Probabilistic Document Indexing from Relevance Feedback Data	1990	SIGIR	Norbert Fuhr,Chris Buckley
2492	Combining Multiple Evidence from Different Relevant Feedback Networks	1997	DASFAA	Joon Ho Lee
2493	HySpirit - A Probabilistic Inference Engine for Hypermedia Retrieval in Large Databases	1998	EDBT	Norbert Fuhr,Thomas Rolleke
2494	Adding Compression to a Full-text Retrieval System	1995	Softw., Pract. Exper.	Justin Zobel,Alistair Moffat
2495	The SMART Information Retrieval System after 30 years - Panel	1991	SIGIR	Gerard Salton
2496	Effective Retrieval with Distributed Collections	1998	SIGIR	Jinxi Xu,James P. Callan
2497	Report on the first Twente Data Management Workshop on XML Databases and Information Retrieval	2004	SIGMOD Record	Djoerd Hiemstra,Vojkan Mihajlovic
2498	The Perils of Interpreting Recall and Precision Values	1991	Information Retrieval	Hans-Peter Frei,S. Meienberg,Peter Schauble
2499	Improved Retrieval Effectiveness Through Impact Transformation	2002	Australasian Database Conference	Vo Ngoc Anh,Alistair Moffat
2500	Dissemination of Collection Wide Information in a Distributed Information Retrieval System	1995	SIGIR	Charles L. Viles,James C. French
2501	Economical Inversion of Large Text Files	1992	Computing Systems	Alistair Moffat
2502	Modelling Hypermedia Retrieval in Datalog	1995	HIM	Norbert Fuhr
2503	Partitioned Posting Files: A Parallel Inverted File Structure for Information Retrieval	1990	SIGIR	Craig Stanfill
2504	Integration of Probabilistic Fact and Text Retrieval	1992	SIGIR	Norbert Fuhr
2505	Perceptual Speed, Learning and Information Retrieval Performance	1994	SIGIR	Bryce Allen
2506	Integrating a Dynamic Lexicon with a Dynamic Full-Text Retrieval System	1993	SIGIR	Peter G. Anick,Rex A. Flynn
2507	A Systematic Approach to Compressing a Full-Text Retrieval System	1992	Inf. Process. Manage.	Abraham Bookstein,Shmuel T. Klein,Donald A. Ziff
2508	Site and Query Scheduling Policies in Multicomputer Database Systems	1994	IEEE Trans. Knowl. Data Eng.	Ophir Frieder,Chaitanya K. Baru
2509	Overview of the First Text REtrieval Conference	1993	SIGIR	Donna Harman
2510	Latent Semantic Indexing (LSI) and TREC-2	1993	TREC	Susan T. Dumais
2511	Real Life Information Retrieval: A Study of User Queries on the Web	1998	SIGIR Forum	Bernard J. Jansen,Amanda Spink,Judy Bateman,Tefko Saracevic
2512	Design of an Integrated Information Retrieval/Database Management System	1990	IEEE Trans. Knowl. Data Eng.	Lawrence V. Saxton,Vijay V. Raghavan
2513	Parameterised Compression for Sparse Bitmaps	1992	SIGIR	Alistair Moffat,Justin Zobel
2514	Effectiveness of Weighted Searching in an Operational IR Environment	1993	Information Retrieval	Hans-Peter Frei,Yonggang Qiu
2515	Retrieval of Complex Objects	1992	EDBT	W. Bruce Croft,Howard R. Turtle
2516	Overview of the First Text REtrieval Conference (TREC-1)	1992	TREC	Donna Harman
2517	Fast Evaluation of Structured Queries for Information Retrieval	1995	SIGIR	Eric W. Brown
2518	TINTIN: A System for Retrieval in Text Tables	1997	ACM DL	Pallavi Pyreddy,W. Bruce Croft
2519	A Probabilistic Relational Algebra for the Integration of Information Retrieval and Database Systems	1997	ACM Trans. Inf. Syst.	Norbert Fuhr,Thomas Rolleke
2520	Fast and Quasi-Natural Language Search for Gigabits of Chinese Texts	1995	SIGIR	Lee-Feng Chien
2521	Report on the INEX 2003 workshop	2004	SIGIR Forum	Norbert Fuhr,Mounia Lalmas
2522	Fast Ranking in Limited Space	1994	ICDE	Alistair Moffat,Justin Zobel
2523	Supporting Full-Text Information Retrieval with a Persistent Object Store	1994	EDBT	Eric W. Brown,James P. Callan,W. Bruce Croft,J. Eliot B. Moss
2524	Probabilistic Reasoning for Large Scale Databases	1997	BTW	Thomas Rolleke,Norbert Fuhr
2525	Combining Multiple Evidence from Different Properties of Weighting Schemes	1995	SIGIR	Joon Ho Lee
2526	Overview of the Third Text REtrieval Conference (TREC-3)	1994	TREC	Donna Harman
2527	Searching Large Lexicons for Partially Specified Terms using Compressed Inverted Files	1993	VLDB	Justin Zobel,Alistair Moffat,Ron Sacks-Davis
2528	SPIDER: A Multiuser Information Retrieval System for Semistructured and Dynamic Data	1993	SIGIR	Peter Schauble
2529	Applying Informetric Characteristics of Databases to IR System File Design, Part II: Simulation Comparisons	1992	Inf. Process. Manage.	Dietmar Wolfram
2530	Indexing Nucleotide Databases for Fast Query Evaluation	1996	EDBT	Hugh E. Williams,Justin Zobel
2531	Automatic Discovery of Language Models for Text Databases	1999	SIGMOD Conference	James P. Callan,Margaret E. Connell,Aiqun Du
2532	Integrating INQUERY with an RDBMS to Support Text Retrieval	1996	IEEE Data Eng. Bull.	S. R. Vasanthakumar,James P. Callan,W. Bruce Croft
2533	A New Character-based Indexing Organization using Frequency Data for Japanese Documents	1995	SIGIR	Yasushi Ogawa,Masajirou Iwasaki
2534	Document Allocation In Multiprocessor Information Retrieval Systems	1993	Advanced Database Systems	Hava T. Siegelmann,Ophir Frieder
2535	Searching Distributed Collections with Inference Networks	1995	SIGIR	James P. Callan,Zhihong Lu,W. Bruce Croft
2536	Multiple Search Engines in Database Merging	1997	ACM DL	Ellen M. Voorhees,Richard M. Tong
2537	Visualization of Retrieved Documents using a Presentation Server	1999	CoRR	Sa-Kwang Song,Sung-Hyon Myaeng
2538	Optimizations for Dynamic Inverted Index Maintenance	1990	SIGIR	Douglas R. Cutting,Jan O. Pedersen
2539	Document and Passage Retrieval Based on Hidden Markov Models	1994	SIGIR	Elke Mittendorf,Peter Schauble
2540	Interactive Document Retrieval Using TOPIC (A report on the TREC-3 experiment)	1994	TREC	Richard M. Tong
2541	The System Architecture and the Transaction Concept of the SPIDER Information Retrieval System	1996	IEEE Data Eng. Bull.	Daniel Knaus,Peter Schauble
2542	Combining the Evidence of Multiple Query Representations for Information Retrieval	1995	Inf. Process. Manage.	Nicholas J. Belkin,Paul B. Kantor,Edward A. Fox,Joseph A. Shaw
2543	From E-Sex to E-Commerce: Web Search Changes	2002	IEEE Computer	Amanda Spink,Bernard J. Jansen,Dietmar Wolfram,Tefko Saracevic
2544	Compression of Indexes with Full Positional Information in Very Large Text Databases	1993	SIGIR	Gordon Linoff,Craig Stanfill
2545	On the Allocation of Documents in Multiprocessor Information Retrieval Systems	1991	SIGIR	Ophir Frieder,Hava T. Siegelmann
